regulator,target
TCF3,ZFP42
TCF3,CBX2
TCF3,EZH2
TCF3,MVB12B
TCF3,KDELC2
TCF3,GABBR1
TCF3,ZFX
TCF3,LAMB2
TCF3,FOXH1
TCF3,LDLRAP1
TCF3,TSPAN9
TCF3,CTSL
TCF3,GSTA4
TCF3,HTATSF1
TCF3,SLC39A1
TCF3,PLOD2
TCF3,LY75
TCF3,TEX264
TCF3,FOXA2
TCF3,BAZ1A
TCF3,SLC39A7
TCF3,RANBP17
TCF3,CHCHD10
TCF3,PHLDB2
TCF3,BNC2
TCF3,ARHGEF28
TCF3,CHD4
TCF3,NASP
TCF3,APP
TCF3,DNAJC3
TCF3,L3MBTL3
TCF3,TDH
TCF3,SUPT16
TCF3,NODAL
TCF3,BMI1
TCF3,OSBP
TCF3,ZFP322A
TCF3,DPPA2
TCF3,FGFR4
TCF3,PRKAA2
TCF3,ME1
TCF3,PCOLCE2
TCF3,JARID2
TCF3,LAMA1
TCF3,CBX1
TCF3,SMAD2
TCF3,F3
TCF3,FHDC1
TCF3,FGF4
TCF3,LRRC34
TCF3,FST
TCF3,CPD
TCF3,DOCK5
TCF3,ARF5
TCF3,SMAD1
TCF3,LAMB1
TCF3,SMC3
TCF3,RAB3IL1
TCF3,TXNDC5
TCF3,CKAP4
TCF3,LRP2
TCF3,COL18A1
TCF3,MYDGF
TCF3,PRDM14
TCF3,PDGFRA
TCF3,BMP4
TCF3,ENOX1
TCF3,NR5A2
TCF3,TBX3
TCF3,NCOR2
TCF3,BAG2
TCF3,SNX7
TCF3,OAT
TCF3,GGTA1
TCF3,RXRA
TCF3,DRAM1
TCF3,MRAS
TCF3,B2M
TCF3,NR0B1
TCF3,PARVA
TCF3,NID1
TCF3,PTH1R
TCF3,HSPB1
TCF3,P3H2
TCF3,FUT9
TCF3,SMC1A
TCF3,AFF3
TCF3,NOTUM
TCF3,GNG10
TCF3,P4HA2
TCF3,RARG
TCF3,FKBP9
TCF3,ILDR1
TCF3,RBMXL2
TCF3,SHTN1
TCF3,GATA4
TCF3,HS3ST1
TCF3,ZFP57
TCF3,NOTCH4
TCF3,EFEMP2
TCF3,GFPT2
TCF3,SERPING1
TCF3,CEMIP
TCF3,TCN2
TCF3,FAM114A1
TCF3,EPHA1
TCF3,L1TD1
TCF3,KLF5
TCF3,SPOCK1
TCF3,TCF15
TCF3,BASP1
TCF3,FXYD6
TCF3,ZFP979
TCF3,COL4A2
TCF3,COL4A1
TCF3,SH3PXD2B
TCF3,LGALS3
TCF3,SELENON
TCF3,DUSP9
TCF3,TMEM144
TCF3,SFRP1
TCF3,DPPA4
TCF3,GLI1
TCF3,2200002D01RIK
TCF3,PDE4DIP
TCF3,ESRRB
TDG,SMARCA5
TDG,2410141K09RIK
TDG,TFRC
TDG,APPBP2
TDG,PDIA5
TDG,PNP
TDG,SETDB1
TDG,GORASP2
TDG,MED23
TDG,CLTC
TDG,GSN
TDG,PDIA3
TDG,TBRG1
TDG,SMARCC1
TDG,PARVA
TDG,ITGB1
TDG,PLA2G15
TDG,CREBBP
TDG,E4F1
TDG,FLRT3
TDG,ZFP322A
TDG,COPG1
TDG,P4HA1
TDG,ZFP281
TDG,CDK8
TDG,OSTC
TDG,DNAJC10
TDG,FUT9
TDG,NPM1
TDG,CDC5L
TDG,VAMP3
TDG,FBRSL1
TDG,AP2A2
TDG,RAB2A
TDG,TXNDC12
TDG,EP400
TDG,SERPING1
TDG,SARAF
TDG,NFYC
TDG,MFSD1
TDG,DDX21
TDG,NSL1
TDG,DNAJC3
TDG,MAPK8
TDG,TAF2
TDG,NCAPG
TDG,FHDC1
TDG,SNX7
TDG,CBFA2T2
TDG,RAP1GDS1
TDG,METTL3
TDG,GCNT1
TDG,RAF1
TDG,POLE4
TDG,GXYLT1
TDG,RAD23B
TDG,KDELC2
TDG,PAF1
TDG,HEATR1
TDG,ARHGAP29
TDG,PTPN21
TDG,CDC42SE2
TDG,IKBIP
TDG,APAF1
TDG,TGIF2
TDG,PHRF1
TDG,KMT2C
TDG,INO80
TDG,PHF5A
TDG,NASP
TDG,ELL
TDG,YY1
TDG,KLF5
TDG,KLF2
TDG,ATP6V0A1
TDG,SLC35F5
TDG,PLOD1
TDG,FKBP5
TDG,SMAD1
TDG,SEC11A
TDG,GMNN
TDG,EZH2
TDG,GDPD5
TDG,SETX
TDG,PDK1
TDG,GTF3C1
TDG,DMAP1
TDG,TMED3
TDG,SEC23A
TDG,RRAS2
TDG,BMP4
TDG,ZFP459
TDG,MORC3
TDG,FUT8
TDG,ASS1
TDG,ADAM10
TDG,MAP1A
TDG,KDM4A
TDG,EIF2S2
TDG,SRSF2
TDG,PLEKHF2
TDG,KAT8
TDG,ZFP710
TDG,SUMO1
TDG,LY75
TDG,LAMC1
TDG,GGA2
TDG,STAT3
TDG,PCOLCE2
TDG,CARHSP1
TDG,TMED9
TDG,SPNS2
TDG,ARPC2
TDG,ADNP
TDG,SSR3
TDG,PRDX1
TDG,ITGA6
TDG,GLDC
TDG,TMEM214
TDG,TCOF1
TDG,SDCBP
TDG,CLN6
TDG,BMPER
TDG,ALDH2
TDG,PPIB
TDG,CPOX
TDG,VSIR
TDG,SLC25A4
TDG,MSH6
TDG,CALU
TDG,SMARCA4
TDG,NFYB
TDG,MTF2
TDG,TGFBR3
TDG,OAT
TDG,DROSHA
TDG,BRD9
TDG,ZFP42
TDG,RBPJ
TDG,POFUT2
TDG,ILK
TDG,BAG2
TDG,TMOD3
TDG,PRKAA2
TDG,FBXO22
TDG,DGCR8
TDG,ASPH
TDG,ANO10
TDG,TPD52
TDG,SH3GLB1
TDG,OSBP
TDG,SERBP1
TDG,RBMXL2
TDG,OPLAH
TDG,CTSZ
TDG,PTP4A1
TDG,P3H1
TDG,LYN
TDG,GLO1
TDG,GFPT1
TDG,RTN3
TDG,PITPNC1
TDG,PHLDB2
TDG,MPHOSPH8
TDG,MEN1
TDG,LRP2
TDG,HIP1
TDG,GNA12
TDG,DAB2
TDG,STT3A
TDG,SMAD2
TDG,SIRT6
TDG,KAT5
TDG,DICER1
TDG,DAP
TDG,SELENOS
TDG,PKNOX1
TDG,NID1
TDG,HS3ST1
TDG,GLIPR2
TDG,COTL1
TDG,COPB1
TDG,TUBB2B
TDG,TRAM1
TDG,RPN1
TDG,PARP1
TDG,ILDR1
TDG,FBXW8
TDG,NFXL1
TDG,TMEM59
TDG,SPOCK1
TDG,PLOD2
TDG,MED1
TDG,KDM1A
TDG,FKBP9
TDG,DR1
TDG,BMPR2
TDG,SUZ12
TDG,SURF4
TDG,SSR1
TDG,SS18
TDG,SLC9A6
TDG,PRSS35
TDG,KANSL3
TDG,HDAC2
TDG,GTF2B
TDG,GPX3
TDG,WDR82
TDG,TDH
TDG,CDH6
TDG,ARF4
TDG,P3H2
TDG,CHST15
TDG,PSEN1
TDG,ZBTB2
TDG,TTC39B
TDG,SEC24D
TDG,CTSD
TDG,CTDSPL
TDG,APEX1
TDG,TCF12
TDG,SELENOM
TDG,SAP18
TDG,PRKCE
TDG,ME1
TDG,B2M
TDG,APOBEC3
TDG,ADAM23
TDG,VKORC1
TDG,USP28
TDG,CALM1
TDG,TAX1BP3
TDG,SUPT16
TDG,SELENON
TDG,RUVBL1
TDG,RRBP1
TDG,XRCC5
TDG,WDR11
TDG,UBQLN2
TDG,MAN1A
TDG,GCNT2
TDG,F3
TDG,SPP1
TDG,SPARC
TDG,QSOX1
TDG,PWP1
TDG,NIPSNAP1
TDG,ENOX1
TDG,ANXA4
TET1,SETD1A
TET1,KLF5
TET1,ZFHX3
TET1,PDIA3
TET1,PDIA5
TET1,LAMP1
TET1,HSPA4
TET1,SMARCA5
TET1,MFSD1
TET1,H13
TET1,HSP90AA1
TET1,MKRN1
TET1,RANBP17
TET1,NFYC
TET1,STAT3
TET1,KMT2C
TET1,ADAM10
TET1,NCOR1
TET1,SLC16A1
TET1,NPM1
TET1,RBMXL2
TET1,CBX1
TET1,KMT2D
TET1,TBRG1
TET1,TFRC
TET1,SETX
TET1,LRRC59
TET1,RAF1
TET1,CBX3
TET1,LRP2
TET1,ARPC5
TET1,MYBL2
TET1,CNOT3
TET1,SUZ12
TET1,IER2
TET1,MSH6
TET1,SERBP1
TET1,KDM5B
TET1,PHC1
TET1,NASP
TET1,KANSL3
TET1,MED26
TET1,RRN3
TET1,KDM5A
TET1,SEC24A
TET1,BAZ1B
TET1,HSP90AB1
TET1,ZFP57
TET1,GMNN
TET1,HDLBP
TET1,SUPT16
TET1,PHRF1
TET1,COPB1
TET1,ZFP281
TET1,CLTC
TET1,RNF2
TET1,PARP1
TET1,KDM4C
TET1,NCAPD3
TET1,SALL4
TET1,ACP6
TET1,RAD23B
TET1,PKNOX1
TET1,SRSF2
TET1,LMNB1
TET1,EP300
TET1,SMARCC1
TET1,SAP30
TET1,RNF138
TET1,MAX
TET1,FBXO22
TET1,TMBIM6
TET1,MAPK8
TET1,RAB11A
TET1,TCF3
TET1,ARF1
TET1,RIF1
TET1,RTN3
TET1,TRIM28
TET1,UBA2
TET1,ALG13
TET1,TMOD3
TET1,ARF4
TET1,ZIC2
TET1,DDB1
TET1,PWP1
TET1,PRDX1
TET1,SRSF1
TET1,TMEM30A
TET1,FGFR1
TET1,OAT
TET1,CDC5L
TET1,FGF4
TET1,MTF2
TET1,GFPT2
TET1,ITGB1
TET1,NFYA
TET1,IGFBP2
TET1,EP400
TET1,GXYLT1
TET1,EDEM1
TET1,VAMP3
TET1,DR1
TET1,KDM2A
TET1,SUMO1
TET1,P4HB
TET1,ZFP428
TET1,FNDC3B
TET1,KLF2
TET1,SNX2
TET1,LAMC1
TET1,APPBP2
TET1,PURB
TET1,EED
TET1,MYH9
TET1,EPOP
TET1,AEBP2
TET1,GORASP2
TET1,E4F1
TET1,SET
TET1,TTC39B
TET1,MAPKAPK2
TET1,CBFA2T2
TET1,CST3
TET1,COBL
TET1,FHDC1
TET1,ACBD3
TET1,RPN1
TET1,ZBTB44
TET1,USP7
TET1,SUMO2
TET1,RPN2
TET1,USP16
TET1,MOV10
TET1,EZH2
TET1,YEATS4
TET1,SLC7A6
TET1,TMED2
TET1,RAD21
TET1,SS18
TET1,XPNPEP1
TET1,TAX1BP3
TET1,KAT6B
TET1,ZFP532
TET1,PDK1
TET1,TCF15
TET1,FUT8
TET1,PTPN14
TET1,GLO1
TET1,SOX2
TET1,CDC42SE2
TET1,CALM1
TET1,NACC1
TET1,DERL1
TET1,ARPC2
TET1,TPD52
TET1,ACTL6A
TET1,PITPNC1
TET1,DNAJC3
TET1,ADNP
TET1,DPY30
TET1,SEMA4C
TET1,IKBIP
TET1,HNRNPL
TET1,APAF1
TET1,GCNT2
TET1,SARAF
TET1,ASPH
TET1,P4HA1
TET1,NELFA
TET1,TMED3
TET1,UHRF1
TET1,SMARCAD1
TET1,RYBP
TET1,DARS
TET1,TET2
TET1,PSEN1
TET1,CBX8
TET1,LAMA1
TET1,RFFL
TET1,EIF2S2
TET1,NFXL1
TET1,MTA2
TET1,YY1
TET1,SIN3A
TET1,SELENOS
TET1,ATF7IP
TET1,MAFK
TET1,GNAI3
TET1,MORC3
TET1,POLE4
TET1,CALR
TET1,MYMX
TET1,GGA2
TET1,JAM2
TET1,ETV5
TET1,GFPT1
TET1,NRF1
TET1,TMEM214
TET1,MSL2
TET1,TBP
TET1,ITGA6
TET1,TLE4
TET1,AP2A2
TET1,MARC2
TET1,KDM1A
TET1,XBP1
TET1,ARHGAP29
TET1,ADGRA2
TET1,SOD1
TET1,GTF2B
TET1,CPOX
TET1,NIPBL
TET1,NODAL
TET1,TBX3
TET1,SURF4
TET1,P3H1
TET1,UTF1
TET1,ARID1A
TET1,ARFIP1
TET1,B4GALT1
TET1,CTCF
TET1,INO80
TET1,CPD
TET1,TFCP2L1
TET1,CALU
TET1,DROSHA
TET1,EPHA1
TET1,NSL1
TET1,MSH2
TET1,DNMT3B
TET1,ARL8A
TET1,FKBP9
TET1,REST
TET1,FKBP5
TET1,BTAF1
TET1,RAP1GDS1
TET1,GSN
TET1,ZFP143
TET1,WDR82
TET1,TMEM9B
TET1,LEO1
TET1,ERP29
TET1,DNAJC10
TET1,SMAD1
TET1,HDAC2
TET1,ADAM19
TET1,CRTC3
TET1,PHF5A
TET1,ZCCHC24
TET1,NCAPG
TET1,REEP5
TET1,RRAS2
TET1,KDELC2
TET1,SIK1
TET1,CDC16
TET1,TEX264
TET1,DDX21
TET1,GPC6
TET1,LRRC58
TET1,DPF2
TET1,CHD4
TET1,ATRX
TET1,KDELR2
TET1,CAR2
TET1,HSPG2
TET1,FAM129B
TET1,RRBP1
TET1,TNKS
TET1,P4HA2
TET1,TSPAN9
TET1,MAN1A
TET1,SMAD2
TET1,N4BP3
TET1,FRMD4A
TET1,APEX1
TET1,FBRSL1
TET1,PTP4A1
TET1,SMAD3
TET1,ILK
TET1,ITGAV
TET1,HSPB1
TET1,MSL1
TET1,IMPDH2
TET1,HAP1
TET1,GALNT7
TET1,ZBTB2
TET1,GNPTAB
TET1,ABHD5
TET1,SMC3
TET1,SMYD2
TET1,PLEKHF2
TET1,RBPJ
TET1,PCOLCE2
TET1,ERF
TET1,AMPD2
TET1,RER1
TET1,CBX2
TET1,BNC2
TET1,ST5
TET1,TMED10
TET1,ALDH2
TET1,GLI2
TET1,PATJ
TET1,LYN
TET1,POFUT2
TET1,BRD4
TET1,BCLAF3
TET1,UBTF
TET1,B4GALNT4
TET1,TFE3
TET1,ETV4
TET1,ZFP710
TET1,SSR1
TET1,COL4A2
TET1,COL4A1
TET1,DGCR8
TET1,TCF12
TET1,SHTN1
TET1,MYLPF
TET1,ME1
TET1,GLIPR2
TET1,VKORC1
TET1,MDN1
TET1,GTF3C1
TET1,GSR
TET1,ELOB
TET1,DICER1
TET1,CBX5
TET1,P3H4
TET1,MPRIP
TET1,TAF3
TET1,CTBP2
TET1,HIRA
TET1,LY75
TET1,RARA
TET1,KDM2B
TET1,RBPMS2
TET1,TXNDC5
TET1,SSR4
TET1,MPHOSPH8
TET1,SLC25A4
TET1,DAP
TET1,ALPL
TET1,MAN1A2
TET1,MED23
TET1,BAG2
TET1,CREB3L2
TET1,L1TD1
TET1,QSOX1
TET1,BMPR2
TET1,FN1
TET1,THAP11
TET1,COPA
TET1,SPNS2
TET1,KHDC3
TET1,GNAS
TET1,SOAT1
TET1,TDG
TET1,RUVBL1
TET1,SMARCA4
TET1,COL18A1
TET1,USP28
TET1,TGFBR3
TET1,PDCD6IP
TET1,PCGF2
TET1,CDK8
TET1,UPP1
TET1,ZIC3
TET1,RCOR1
TET1,GLDC
TET1,COLGALT1
TET1,CDK9
TET1,GNS
TET1,TMEM59
TET1,IRF2BPL
TET1,GNA12
TET1,BAZ1A
TET1,HDAC3
TET1,DTX1
TET1,TAF2
TET1,STAG2
TET1,RBBP7
TET1,TXNDC12
TET1,TMEM150A
TET1,GABBR1
TET1,SUPT5
TET1,NUP210
TET1,HDAC1
TET1,BASP1
TET1,PLOD2
TET1,DDOST
TET1,SETDB1
TET1,ADAM23
TET1,DCLK2
TET1,ILDR1
TET1,RAB2A
TET1,ARHGEF5
TET1,STAG1
TET1,SLC39A8
TET1,APP
TET1,ATP6V0E
TET1,F3
TET1,TGIF1
TET1,SLC35F5
TET1,DRAM1
TET1,ZFP217
TET1,CHD7
TET1,NR5A2
TET1,NOTUM
TET1,GGTA1
TET1,WDR5
TET1,SSRP1
TET1,KDM6A
TET1,STX3
TET1,MBD3
TET1,PTOV1
TET1,VSIR
TET1,CHST15
TET1,CKAP4
TET1,SUPT6
TET1,DAXX
TET1,RPP25
TET1,PPIB
TET1,P3H2
TET1,ZYX
TET1,PDE4DIP
TET1,CD63
TET1,SAP18
TET1,TGIF2
TET1,ZC3H11A
TET1,TMEM165
TET1,TENM4
TET1,CHD1
TET1,SFRP1
TET1,SETD7
TET1,FRS2
TET1,TM9SF3
TET1,BRD9
TET1,RETREG1
TET1,CTR9
TET1,FGD1
TET1,E2F1
TET1,PRDM15
TET1,FBXW8
TET1,PARD6B
TET1,GNG10
TET1,KMT2B
TET1,FGF3
TET1,CTSL
TET1,TCEA3
TET1,TDH
TET1,ELL
TET1,PLOD3
TET1,OSTC
TET1,GALK1
TET1,ENOX1
TET1,NR4A1
TET1,PARVA
TET1,BMPER
TET1,DOCK5
TET1,ANK
TET1,STT3A
TET1,CREB3
TET1,CDH6
TET1,VAMP8
TET1,RARG
TET1,PXDN
TET1,PDIA6
TET1,CREBBP
TET1,ZFP384
TET1,CBX7
TET1,MAP1A
TET1,TCOF1
TET1,COMMD3
TET1,CLN6
TET1,TRAM1
TET1,OSBP
TET1,TPM4
TET1,ELL2
TET1,CDC73
TET1,WDR46
TET1,SH3PXD2B
TET1,COBLL1
TET1,SEC11A
TET1,PRKAA2
TET1,TIMP2
TET1,OBSL1
TET1,WDR11
TET1,GCNT1
TET1,TMED9
TET1,FZD5
TET1,ZFX
TET1,SMARCA2
TET1,ARHGAP1
TET1,AARS
TET1,TET3
TET1,SRGN
TET1,ELL3
TET1,FGFR4
TET1,MOB3B
TET1,SEC23A
TET1,JUN
TET1,PAF1
TET1,JARID2
TET1,GOT1
TET1,RCC2
TET1,CCDC88C
TET1,ANXA4
TET1,LGALS3
TET1,KLHDC3
TET1,E2F4
TET1,TYRO3
TET1,RDM1
TET1,NCOR2
TET1,CHMP4B
TET1,CARHSP1
TET1,NR0B1
TET1,ITPK1
TET1,HEATR1
TET1,RBBP5
TET1,FUT9
TET1,NID1
TET1,LDLRAP1
TET1,DTX3L
TET1,MVB12B
TET1,NMNAT2
TET1,PHLDB2
TET1,ARFGAP1
TET1,ZFYVE21
TET1,ATP6V0A1
TET1,BEND5
TET1,SH3GLB1
TET1,COTL1
TET1,PAFAH1B3
TET1,CERS4
TET1,SHF
TET1,PDGFRA
TET1,AMFR
TET1,GDPD5
TET1,FGF10
TET1,SDCBP
TET1,STARD10
TET1,FABP3
TET1,CDK7
TET1,AFF3
TET1,POU5F1
TET1,RXRA
TET1,ARF5
TET1,FAM114A1
TET1,PCBD1
TET1,MED1
TET1,MSX2
TET1,CLCN5
TET1,HSF2BP
TET1,DMAP1
TET1,CHCHD10
TET1,KRT8
TET1,CXXC1
TET1,SSR3
TET1,DUSP6
TET1,KAT8
TET1,TALDO1
TET1,BMP1
TET1,SRI
TET1,ESRRB
TET1,GHR
TET1,KAT5
TET1,RASGRP2
TET1,L3MBTL3
TET1,RAB3IL1
TET1,AGPAT4
TET1,CTSD
TET1,MED12
TET1,HMGA1B
TET1,HMGA1
TET1,EPAS1
TET1,MRAS
TET1,BRD2
TET1,SEC24D
TET1,PTPN21
TET1,LRPAP1
TET1,BSG
TET1,GNB2
TET1,TGOLN1
TET1,MYCN
TET1,MCRS1
TET1,ARHGEF28
TET1,SLC39A7
TET1,LTBP4
TET1,HELB
TET1,NONO
TET1,EMP2
TET1,SLC15A1
TET1,MEN1
TET1,MYDGF
TET1,PLA2G15
TET1,ANO10
TET1,SNURF
TET1,SNRPN
TET1,PRKCE
TET1,CTDSPL
TET1,ARID3A
TET1,PHF19
TET1,GLI1
TET1,OPLAH
TET1,ZFP819
TET1,DUSP9
TET1,MBD2
TET1,HTATSF1
TET1,HS3ST1
TET1,KLF4
TET1,ZFP322A
TET1,COPG1
TET1,NIPSNAP1
TET1,KDELR1
TET1,GPX3
TET1,HIP1
TET1,PTH1R
TET1,DAB2
TET1,SPOCK1
TET1,PFKP
TET1,B2M
TET1,IHH
TET1,GABARAP
TET1,PIPOX
TET1,HNF1B
TET1,HEXIM1
TET1,MSL3
TET1,UBQLN2
TET1,HKDC1
TET1,PRDX4
TET1,KDELR3
TET1,MCAM
TET1,LAMB2
TET1,TIMP3
TET1,KCTD10
TET1,COL27A1
TET1,BAZ2A
TET1,CTSZ
TET1,FBLIM1
TET1,TRH
TET1,SELENOM
TET1,SALL1
TET1,AKT1
TET1,EXT2
TET1,ASS1
TET1,LAMB1
TET1,SLC9A6
TET1,XRCC5
TET1,KDM4A
TET1,CEMIP
TET1,ZMYND8
TET1,NFYB
TET1,PLOD1
TET1,PNP
TET1,CRYAB
TET1,PRSS35
TET1,TAF1
TET1,TMEM144
TET1,TUBB2B
TET1,METTL3
TET1,LRRC34
TET1,EHMT2
TET1,NAA10
TET1,FXYD6
TET1,HCFC1
TET1,MYC
TET1,SNX7
TET1,SELENOW
TET1,2200002D01RIK
TET1,ERAS
TET1,BMI1
TET1,TDGF1
TET1,ETV1
TET1,TCN2
TET1,SIRT6
TET1,NUCB1
TET1,EFEMP2
TET1,2410141K09RIK
TET1,KRTCAP2
TET1,OOEP
TET1,NCAPH2
TET1,LMF2
TET1,MCM2
TET1,PECAM1
TET1,IFITM1
TET1,APOBEC3
TET1,FLRT3
TET1,DCTPP1
TET2,KANSL3
TET2,BSG
TET2,RIF1
TET2,GORASP2
TET2,POU5F1
TET2,NANOG
TET2,ETV1
TET2,KMT2C
TET2,CALM1
TET2,ZFHX3
TET2,ACP6
TET2,MTF2
TET2,MYLPF
TET2,TMED9
TET2,NACC1
TET2,BRD4
TET2,SMARCA5
TET2,MFSD1
TET2,KDM6B
TET2,IRF2BPL
TET2,PHC1
TET2,SET
TET2,LRPAP1
TET2,RBPJ
TET2,ZC3H11A
TET2,BTAF1
TET2,CXXC1
TET2,FHDC1
TET2,NR5A2
TET2,LAMP1
TET2,MYMX
TET2,TBRG1
TET2,CST3
TET2,LMNB1
TET2,ATRX
TET2,PRDM14
TET2,RDM1
TET2,MBD3
TET2,FOXH1
TET2,ITGB1
TET2,UPP1
TET2,CBX8
TET2,TSPAN9
TET2,PIPOX
TET2,RARA
TET2,TDH
TET2,RARG
TET2,SEMA4C
TET2,AP2A2
TET2,LRRC34
TET2,NOTCH4
TET2,ZIC2
TET2,BMI1
TET2,ST5
TET2,SPP1
TET3,RDM1
TET3,PNP
TET3,TFRC
TET3,HEXIM1
TET3,PRDX1
TET3,CTSL
TET3,CALM1
TET3,GTF2B
TET3,IMPDH2
TET3,NPM1
TET3,EP400
TET3,GFPT2
TET3,NASP
TET3,SLC25A4
TET3,CALR
TET3,HSP90AA1
TET3,KLF2
TET3,SMC3
TET3,SET
TET3,HSP90AB1
TET3,SMARCA5
TET3,CBX3
TET3,IER2
TET3,P4HA1
TET3,TXNDC12
TET3,TLE4
TET3,HAP1
TET3,SUMO1
TET3,HMGA1B
TET3,HMGA1
TET3,SLC16A1
TET3,MYC
TET3,SOD1
TET3,BSG
TET3,P4HB
TET3,TUBB2B
TET3,POLE4
TET3,SAP18
TET3,DUSP6
TET3,CBX5
TET3,HDAC1
TET3,DDB1
TET3,SRSF2
TET3,PDIA3
TET3,RBBP7
TET3,ZFP143
TET3,TRIM28
TET3,TCF15
TET3,2410141K09RIK
TET3,KDM4C
TET3,FN1
TET3,SETDB1
TET3,UBA2
TET3,L1TD1
TET3,LRPAP1
TET3,KLF5
TET3,APPBP2
TET3,CDC42SE2
TET3,HNRNPL
TET3,GORASP2
TET3,CLTC
TET3,DDX21
TET3,NODAL
TET3,BTAF1
TET3,MSH2
TET3,TRP53
TET3,FGF4
TET3,GSTA4
TET3,RBMXL2
TET3,SRSF1
TET3,SS18
TET3,PHF5A
TET3,UTP14A
TET3,FZD5
TET3,KDM5B
TET3,BMPR2
TET3,RIF1
TET3,KDM5A
TET3,GLDC
TET3,NFYB
TET3,STAT3
TET3,ABHD5
TET3,SERBP1
TET3,PLA2G1B
TET3,COL18A1
TET3,XRCC5
TET3,HSPB1
TET3,RRN3
TET3,TFCP2L1
TET3,KAT8
TET3,GNAI3
TET3,OAT
TET3,RPP25
TET3,PAF1
TET3,RANBP17
TET3,RPN1
TET3,JUN
TET3,RYBP
TET3,NFYC
TET3,GLO1
TET3,DARS
TET3,DCTPP1
TET3,ASPH
TET3,CDC73
TET3,KCTD10
TET3,NFXL1
TET3,KLF4
TET3,EED
TET3,B2M
TET3,RBPJ
TET3,SURF4
TET3,ARF4
TET3,DR1
TET3,GOT1
TET3,ARHGAP29
TET3,EZH2
TET3,SPP1
TET3,XPNPEP1
TET3,CBX7
TET3,MYCN
TET3,YEATS4
TET3,TMEM214
TET3,TDGF1
TET3,DGCR8
TET3,TMBIM6
TET3,ETV5
TET3,NCAPG
TET3,MPHOSPH8
TET3,CDC5L
TET3,ASS1
TET3,TRH
TET3,B4GALT1
TET3,NCOR1
TET3,NRF1
TET3,ZBTB44
TET3,SELENOW
TET3,HIRIP3
TET3,FOXH1
TET3,RAF1
TET3,E4F1
TET3,IFI30
TET3,ZFP428
TET3,NR4A1
TET3,TIMP3
TET3,SUZ12
TET3,METTL3
TET3,FBXO22
TET3,AARS
TET3,OSTC
TET3,SHF
TET3,CHD4
TET3,RTN3
TET3,MTF2
TET3,MDN1
TET3,RNF2
TET3,APEX1
TET3,SOX2
TET3,PTP4A1
TET3,PHRF1
TET3,TDH
TET3,ITGA6
TET3,PLOD2
TET3,POFUT2
TET3,GFPT1
TET3,ZFP42
TET3,LAMP1
TET3,PURB
TET3,SUPT5
TET3,ELL2
TET3,MSL2
TET3,ATP6V0A1
TET3,HDLBP
TET3,NELFA
TET3,ZIC3
TET3,ACP6
TET3,MYL6
TET3,NUP210
TET3,KDM4A
TET3,NCAPH2
TET3,LMF2
TET3,SMC1A
TET3,PARP1
TET3,SELENOS
TET3,FKBP5
TET3,ZFP979
TET3,DPY30
TET3,ZFP217
TET3,TGOLN1
TET3,TBP
TET3,SMARCAD1
TET3,KMT2B
TET3,MARC2
TET3,FBRSL1
TET3,USP16
TET3,NFYA
TET3,ADAM19
TET3,BRD4
TET3,TMED9
TET3,FLRT3
TET3,MORC3
TET3,INO80
TET3,TAF2
TET3,ARF1
TET3,SUPT16
TET3,EDEM1
TET3,TMOD3
TET3,ADNP
TET3,MYBL2
TET3,DNMT3B
TET3,WDR82
TET3,PITPNC1
TET3,SMARCC1
TET3,NANOG
TET3,DNAJC10
TET3,KANSL3
TET3,RNF138
TET3,SSRP1
TET3,AP2A2
TET3,PFKP
TET3,ELOB
TET3,YY1
TET3,STAG1
TET3,RRAS2
TET3,IKBIP
TET3,APAF1
TET3,RPN2
TET3,CTSD
TET3,LRRC34
TET3,COPG1
TET3,RRBP1
TET3,RAD23B
TET3,CTCF
TET3,CCND1
TET3,UHRF1
TET3,P3H1
TET3,JARID2
TET3,EPOP
TET3,LAMB1
TET3,ZFP532
TET3,TRAM1
TET3,DPF2
TET3,PSEN1
TET3,HIRA
TET3,PPIB
TET3,ATP6V0E
TET3,DKC1
TET3,HSPG2
TET3,TBRG1
TET3,MKRN1
TET3,KDM6A
TET3,STT3A
TET3,MBD3
TET3,CTSZ
TET3,PRDX4
TET3,LRRC58
TET3,CARHSP1
TET3,MED1
TET3,ACTL6A
TET3,TGIF2
TET3,COPA
TET3,SSR3
TET3,GGA2
TET3,CD63
TET3,DAXX
TET3,TMEM165
TET3,KMT2D
TET3,CHCHD10
TET3,PDIA5
TET3,EIF2S2
TET3,PCOLCE2
TET3,RAP1GDS1
TET3,BRD9
TET3,ARFGAP1
TET3,APOBEC3
TET3,ERF
TET3,GDPD5
TET3,MFSD1
TET3,PWP1
TET3,PDIA6
TET3,POU5F1
TET3,SMAD2
TET3,KAT5
TET3,SLC7A6
TET3,UBQLN2
TET3,NAA10
TET3,MEN1
TET3,ITGB1
TET3,CTBP2
TET3,GNA12
TET3,MSH6
TET3,DDOST
TET3,ARPC5
TET3,KDELC2
TET3,DROSHA
TET3,GTF3C1
TET3,COLGALT1
TET3,CALU
TET3,LY75
TET3,FNDC3B
TET3,FRS2
TET3,NCAPD3
TET3,SLC39A1
TET3,PTOV1
TET3,CST3
TET3,TAF3
TET3,SIRT6
TET3,WDR11
TET3,TMED10
TET3,HSPA4
TET3,RCOR1
TET3,LRP2
